MovieID,sum,number_of_ratings,mean,stdev,var
32,2037,516,3.947674418604651,0.9426127799972928,0.8885188530142247
34,2328,601,3.8735440931780367,1.045936064873256,1.0939822518025524
35,93,28,3.3214285714285716,0.9833266074561477,0.966931216931217
36,1127,282,3.99645390070922,0.8157621022552063,0.6654678074758337
37,6,2,3.0,2.8284271247461903,8.0
38,29,8,3.625,1.3024701806293193,1.6964285714285718
39,1653,454,3.640969162995595,0.9793429044176986,0.9591125244332935
40,36,9,4.0,0.5,0.25
41,436,110,3.963636363636364,0.8231431450225802,0.6775646371976646
42,215,74,2.9054054054054053,0.9532772443669866,0.9087375046279154
43,192,59,3.2542372881355934,0.9576051367322373,0.9170075978959671
44,235,85,2.764705882352941,1.130181810316264,1.2773109243697476
45,643,181,3.552486187845304,0.9682497990804211,0.9375076734192759
46,162,52,3.1153846153846154,0.9425423723526921,0.8883861236802408
47,1354,331,4.090634441087613,0.9166489807120936,0.8402453538405201
48,374,129,2.89922480620155,1.1239228262562537,1.263202519379845
49,37,9,4.111111111111111,0.7817359599705714,0.6111111111111109
50,2569,571,4.499124343257443,0.784442546699905,0.6153501090730326
52,591,160,3.69375,0.9647685224377879,0.9307783018867923
53,20,4,5.0,0.0,0.0
54,32,11,2.909090909090909,1.300349603340998,1.690909090909091
55,65,19,3.4210526315789473,1.261207070569223,1.590643274853801
56,6,3,2.0,1.7320508075688772,3.0
57,121,34,3.5588235294117645,0.894128201457549,0.7994652406417113
58,785,192,4.088541666666667,0.9475645046124279,0.897878490401396
59,4,2,2.0,1.4142135623730951,2.0
60,396,121,3.272727272727273,0.9916316520429009,0.9833333333333331
61,63,20,3.15,0.9333020044867296,0.8710526315789474
62,716,194,3.6907216494845363,1.0165554430288932,1.0333849687516694
63,89,34,2.6176470588235294,1.044892509546431,1.0918003565062384
64,57,28,2.0357142857142856,0.8811668550592597,0.7764550264550265
65,72,37,1.945945945945946,1.1290592432528839,1.2747747747747749
66,55,31,1.7741935483870968,0.9204954252775999,0.8473118279569893
67,6,2,3.0,1.4142135623730951,2.0
68,72,20,3.6,0.9947229183096801,0.9894736842105265
69,386,107,3.607476635514019,1.061833669824742,1.1274907423734792
70,733,232,3.1594827586206895,1.2044275066391783,1.450645618749068
71,62,27,2.2962962962962963,1.1706281947614154,1.3703703703703702
72,133,35,3.8,1.079215401276752,1.164705882352941
73,298,80,3.725,1.0059946900733105,1.012025316455696
74,120,40,3.0,1.0377490433255414,1.0769230769230766
75,5,2,2.5,2.1213203435596424,4.5
76,174,58,3.0,1.0922373625455004,1.192982456140351
77,35,9,3.888888888888889,1.0540925533894598,1.1111111111111112
78,72,22,3.272727272727273,1.0771133460194244,1.1601731601731604
79,104,37,2.810810810810811,1.0759450067999095,1.1576576576576574
80,85,22,3.8636363636363638,0.7743171827921033,0.5995670995670995
81,186,59,3.152542372881356,1.0637208494653927,1.1315020455873765
82,138,36,3.8333333333333335,1.0823255385643318,1.171428571428571
83,49,13,3.769230769230769,0.8320502943378435,0.6923076923076921
84,26,9,2.888888888888889,1.1666666666666667,1.3611111111111112
85,236,70,3.3714285714285714,0.9952267030562385,0.9904761904761903
86,277,81,3.419753086419753,0.7884192655380796,0.6216049382716049
87,56,24,2.3333333333333335,1.1293194051465598,1.2753623188405796
88,132,49,2.693877551020408,1.0646611673957795,1.1335034013605443
89,220,70,3.142857142857143,0.856107034580598,0.7329192546583851
90,9,2,4.5,0.7071067811865476,0.5
92,75,33,2.272727272727273,0.9444815797809158,0.8920454545454545
93,56,26,2.1538461538461537,0.6748219138295787,0.45538461538461533
94,192,52,3.6923076923076925,0.8753366083849595,0.7662141779788839
95,564,193,2.922279792746114,1.020197583220177,1.04080310880829
96,27,7,3.857142857142857,1.0690449676496976,1.1428571428571428
97,78,19,4.105263157894737,1.1969747440993466,1.432748538011696
98,5,2,2.5,0.7071067811865476,0.5
99,49,14,3.5,0.6504436355879909,0.42307692307692313
100,151,48,3.1458333333333335,0.9222909342370699,0.8506205673758872
101,327,83,3.9397590361445785,0.9153087922284843,0.8377901851307666
102,21,14,1.5,0.6504436355879909,0.4230769230769231
103,20,8,2.5,1.4142135623730951,2.0
104,644,185,3.481081081081081,1.1281568841906036,1.272737955346651
105,458,139,3.2949640287769784,1.132223907607309,1.2819309769575642
106,16,4,4.0,1.4142135623730951,2.0
107,312,98,3.183673469387755,1.1696059674448847,1.3679781190826847
108,3,2,1.5,0.7071067811865476,0.5
110,3017,712,4.237359550561798,0.9284427595402396,0.8620059577426952
111,1863,442,4.214932126696833,0.8472731342903846,0.7178717640902521
112,583,169,3.4497041420118344,1.0054094321383409,1.0108481262327411
113,43,15,2.8666666666666667,1.1254628677422756,1.266666666666667
114,15,5,3.0,0.7071067811865476,0.5
116,65,15,4.333333333333333,0.6172133998483675,0.3809523809523809
117,77,24,3.2083333333333335,0.7790276362049131,0.6068840579710144
118,60,21,2.857142857142857,1.0141851056742197,1.0285714285714282
119,12,5,2.4,0.8944271909999159,0.8
121,63,15,4.2,0.560611910581388,0.3142857142857142
122,205,67,3.0597014925373136,0.9191662397030582,0.8448665762098599
123,187,49,3.816326530612245,1.0930360886798123,1.1947278911564625
124,20,7,2.857142857142857,0.8997354108424372,0.8095238095238094
125,444,120,3.7,0.931250176244978,0.8672268907563025
126,68,31,2.193548387096774,1.1378152995605122,1.2946236559139783
127,1,1,1.0,,
128,17,4,4.25,0.9574271077563382,0.9166666666666669
129,3,1,3.0,,
131,19,6,3.1666666666666665,0.4082482904638631,0.1666666666666667
132,89,34,2.6176470588235294,1.0448925095464312,1.0918003565062389
133,1,1,1.0,,
134,8,2,4.0,0.0,0.0
135,91,35,2.6,1.0900620597551531,1.1882352941176473
136,1,1,1.0,,
137,15,5,3.0,1.5811388300841898,2.5
138,5,2,2.5,2.1213203435596424,4.5
140,151,47,3.2127659574468086,0.9540798028049116,0.9102682701202589
141,855,239,3.577405857740586,0.8942345481048954,0.7996554270243666
144,351,101,3.4752475247524752,0.9229740993759313,0.8518811881188116
145,377,111,3.3963963963963963,1.122329389984625,1.2596232596232602
146,23,8,2.875,1.4577379737113252,2.125
147,232,63,3.6825396825396823,0.876676216123163,0.7685611879160268
148,12,5,2.4,0.8944271909999159,0.8
149,54,15,3.6,0.9856107606091622,0.9714285714285713
150,1678,412,4.072815533980583,0.8309926260071766,0.6905487444783033
151,661,182,3.631868131868132,0.9052796791223414,0.8195312974318495
152,84,27,3.111111111111111,0.9336995618478526,0.871794871794872
153,638,247,2.582995951417004,1.0321037458802123,1.065238142259966
154,173,48,3.6041666666666665,1.1249507475428262,1.2655141843971633
155,107,30,3.566666666666667,0.9714309861845771,0.9436781609195402
156,72,20,3.6,0.99472291830968,0.9894736842105262
157,130,48,2.7083333333333335,1.3039764606499145,1.700354609929078
158,259,86,3.011627906976744,1.0791520205454521,1.1645690834473321
159,125,38,3.289473684210526,0.7678645269324499,0.589615931721195
160,426,181,2.3535911602209945,1.0471393989389919,1.0965009208103131
161,825,224,3.6830357142857144,0.8692441325355434,0.7555853619474695
162,640,160,4.0,1.0873775503967875,1.182389937106918
163,561,162,3.462962962962963,1.0284094267023698,1.0576259489302968
164,421,117,3.5982905982905984,0.9743240721563126,0.9493073975832594
165,914,257,3.556420233463035,0.9870883370874202,0.9743433852140084
166,41,20,2.05,1.2343760409722457,1.5236842105263155
167,4,1,4.0,,
168,344,117,2.9401709401709404,1.191135348649942,1.418803418803419
169,79,38,2.0789473684210527,1.0750632651998095,1.1557610241820762
170,298,96,3.1041666666666665,1.1283818564808137,1.2732456140350878
171,127,36,3.5277777777777777,1.133543397899099,1.2849206349206348
172,384,148,2.5945945945945947,1.0931937722307297,1.1950726236440523
173,404,173,2.3352601156069364,1.0525575532372238,1.107877402876731
174,30,14,2.142857142857143,1.231455852429764,1.5164835164835166
175,214,58,3.689655172413793,1.0464123596251553,1.0949788263762854
176,254,64,3.96875,0.8539125638299665,0.7291666666666665
177,137,48,2.8541666666666665,1.0716776137446458,1.1484929078014183
178,19,5,3.8,0.8366600265340757,0.7000000000000002
179,36,14,2.5714285714285716,1.0894095588038442,1.1868131868131866
180,396,112,3.5357142857142856,1.0127882432868311,1.0257400257400255
181,39,28,1.3928571428571428,0.7859547491585427,0.6177248677248678
182,50,17,2.9411764705882355,1.0880365478290537,1.1838235294117647
183,51,14,3.642857142857143,0.8418973861410954,0.7087912087912088
184,21,9,2.3333333333333335,0.7071067811865476,0.5
185,585,195,3.0,1.015346165133619,1.0309278350515465
186,180,70,2.5714285714285716,1.057361065275362,1.1180124223602483
187,128,38,3.3684210526315788,1.1251679185571428,1.2660028449502134
188,208,68,3.0588235294117645,1.0349468649015015,1.071115013169447
189,13,5,2.6,0.5477225575051661,0.29999999999999993
190,122,33,3.696969696969697,1.131504763712036,1.2803030303030303
191,76,30,2.533333333333333,1.1058881072455415,1.2229885057471264
193,145,72,2.013888888888889,1.013890228738369,1.0279733959311426
194,321,86,3.7325581395348837,0.9631372586152861,0.9276333789329685
195,161,57,2.824561403508772,0.9281857691513794,0.8615288220551377
196,489,174,2.810344827586207,0.9698977340475974,0.940701614510664
197,23,7,3.2857142857142856,1.1126972805283737,1.2380952380952381
198,708,212,3.339622641509434,1.0060178402197366,1.0120718948403833
199,157,41,3.8292682926829267,0.9975579939128912,0.9951219512195119
200,8,2,4.0,0.0,0.0
201,20,6,3.3333333333333335,0.816496580927726,0.6666666666666666
202,25,9,2.7777777777777777,1.563471919941143,2.444444444444444
203,230,71,3.23943661971831,1.0346122632229273,1.0704225352112677
204,191,61,3.1311475409836067,1.056336591497009,1.1158469945355192
205,121,33,3.6666666666666665,0.9895285072531599,0.979166666666667
206,104,27,3.8518518518518516,1.0267088458424103,1.0541310541310542
207,216,69,3.130434782608696,1.0559779893854304,1.1150895140664963
208,555,218,2.5458715596330275,1.1155401750024787,1.244429882044561
209,41,16,2.5625,0.8920949127381758,0.7958333333333335
210,41,13,3.1538461538461537,0.5547001962252291,0.3076923076923077
211,36,10,3.6,0.8432740427115678,0.711111111111111
212,2,1,2.0,,
213,184,44,4.181818181818182,0.8699833538297173,0.756871035940803
214,35,8,4.375,0.7440238091428447,0.5535714285714282
215,164,42,3.9047619047619047,1.0314452046622127,1.0638792102206738
216,288,94,3.0638297872340425,1.3100809351859102,1.716312056737589
217,81,27,3.0,1.1435437497937313,1.3076923076923077
218,212,72,2.9444444444444446,1.0193741367490772,1.0391236306729261
219,39,12,3.25,0.621581560508061,0.3863636363636363
220,12,7,1.7142857142857142,0.7559289460184544,0.5714285714285714
222,419,116,3.6120689655172415,0.872493196426823,0.7612443778110948
223,1654,426,3.8826291079812205,1.0562212952162906,1.1156034244683783
224,467,139,3.3597122302158273,0.9706354876686726,0.9421332499218019
225,276,83,3.325301204819277,1.0134273378712813,1.0270349691448721
226,2,1,2.0,,
227,100,35,2.857142857142857,0.9744638689724586,0.9495798319327731
228,7,5,1.4,0.5477225575051662,0.30000000000000004
229,138,40,3.45,1.01147265068163,1.023076923076923
230,389,112,3.4732142857142856,0.8160531406977909,0.6659427284427285
231,587,196,2.9948979591836733,1.3378032087836056,1.7897174254317114
232,490,120,4.083333333333333,0.7512827499071991,0.564425770308123
233,275,78,3.5256410256410255,1.12497456218697,1.2655677655677648
234,91,44,2.0681818181818183,1.1693314980021163,1.3673361522198733
235,1139,310,3.674193548387097,1.0398119514876831,1.081208894456624
236,401,122,3.2868852459016393,1.0482532357339989,1.0988348462267987
237,264,92,2.869565217391304,1.0814864750425461,1.1696129956999517
238,44,13,3.3846153846153846,1.2608503439122303,1.5897435897435894
239,139,50,2.78,1.1119022127022884,1.2363265306122448
240,17,8,2.125,1.1259916264596033,1.2678571428571428
241,43,12,3.5833333333333335,0.9962049198956219,0.9924242424242423
242,77,23,3.347826086956522,1.0272954630384807,1.0553359683794465
243,5,3,1.6666666666666667,1.1547005383792517,1.3333333333333335
244,4,2,2.0,1.4142135623730951,2.0
245,2,1,2.0,,
246,941,224,4.200892857142857,0.8522190012767208,0.7262772261370913
247,574,149,3.8523489932885906,0.8881794234227379,0.7888626881915473
248,86,31,2.774193548387097,1.0233825423354599,1.0473118279569893
249,308,84,3.6666666666666665,1.056629482578361,1.1164658634538152
250,21,8,2.625,1.1877349391654208,1.4107142857142858
251,8,3,2.6666666666666665,1.1547005383792515,1.3333333333333333
252,401,123,3.2601626016260163,0.9481422592816963,0.8989737438357994
253,895,263,3.403041825095057,0.9870875629966223,0.9743418570226107
254,36,12,3.0,0.7385489458759964,0.5454545454545454
255,20,10,2.0,0.9428090415820632,0.8888888888888887
256,189,68,2.7794117647058822,1.0487460634162913,1.0998683055311678
257,110,32,3.4375,0.9482581654734628,0.8991935483870971
258,136,51,2.6666666666666665,1.1604596790352808,1.346666666666667
259,90,31,2.903225806451613,0.9435690651166778,0.8903225806451615
260,4476,1011,4.427299703264095,0.812895160990818,0.660798542762288
261,457,126,3.626984126984127,0.9009694954581047,0.8117460317460317
262,279,74,3.77027027027027,1.0142450772068268,1.028693076638282
263,32,9,3.5555555555555554,1.2360330811826103,1.5277777777777777
264,8,2,4.0,0.0,0.0
265,1178,297,3.9663299663299663,0.9580090906569819,0.9177814177814174
266,609,177,3.440677966101695,1.0861397413548526,1.1796995377503858
267,139,51,2.7254901960784315,1.3428094633647623,1.803137254901961
268,40,12,3.3333333333333335,0.7784989441615229,0.606060606060606
269,76,23,3.3043478260869565,0.5587959953568721,0.31225296442687744
270,67,24,2.7916666666666665,0.8836272412331317,0.7807971014492752
271,47,17,2.764705882352941,0.9034248560828042,0.8161764705882355
272,522,139,3.7553956834532376,0.8915198439491661,0.7948076321551455
273,225,76,2.960526315789474,1.0384705352736683,1.078421052631579
274,15,6,2.5,1.0488088481701516,1.1
275,42,17,2.4705882352941178,1.1245914290767742,1.2647058823529411
276,196,70,2.8,0.9720738327060778,0.9449275362318839
277,120,40,3.0,1.0377490433255414,1.0769230769230766
278,46,18,2.5555555555555554,0.7838233761296739,0.6143790849673203
279,47,12,3.9166666666666665,0.6685579234215214,0.4469696969696969
280,288,80,3.6,0.7394832270159849,0.5468354430379746
281,273,73,3.73972602739726,0.7822225681471491,0.6118721461187212
282,288,89,3.235955056179775,0.9537303782100762,0.909601634320735
283,16,5,3.2,1.3038404810405297,1.7
286,3,1,3.0,,
287,18,5,3.6,1.3416407864998738,1.7999999999999998
288,676,208,3.25,1.3531141394561423,1.8309178743961367
289,154,49,3.142857142857143,0.957427107756338,0.9166666666666665
290,240,62,3.870967741935484,0.9832010445602292,0.9666842940243257
291,31,17,1.8235294117647058,0.8089572082044157,0.6544117647058825
292,828,251,3.298804780876494,0.873131471049493,0.7623585657370516
293,1244,308,4.038961038961039,0.8608995892156185,0.7411481027116206
294,40,12,3.3333333333333335,0.7784989441615229,0.606060606060606
295,15,5,3.0,0.0,0.0
296,3131,745,4.202684563758389,1.0149385746499529,1.030100310312478
297,29,8,3.625,1.1877349391654208,1.410714285714286
298,29,8,3.625,0.9161253813129043,0.8392857142857143
299,136,38,3.5789473684210527,0.9481583556691995,0.8990042674253202
300,835,221,3.7782805429864252,0.7571950229340305,0.5733443027560671
301,43,12,3.5833333333333335,0.6685579234215215,0.446969696969697
302,130,36,3.611111111111111,0.9032568936205336,0.815873015873016
303,389,133,2.924812030075188,1.019685484415125,1.039758487126908
304,46,14,3.2857142857142856,1.2043875831929896,1.4505494505494505
305,137,56,2.4464285714285716,1.025486897343587,1.0516233766233765
306,503,121,4.1570247933884295,0.9310233121213982,0.8668044077134985
307,321,78,4.115384615384615,0.8676100810544174,0.7527472527472526
308,247,63,3.9206349206349205,0.9554864881741977,0.9129544290834611
309,84,23,3.652173913043478,1.2652235035099497,1.600790513833992
310,5,2,2.5,2.1213203435596424,4.5
312,66,28,2.357142857142857,1.1292175499576134,1.2751322751322751
313,60,21,2.857142857142857,1.108409413786904,1.2285714285714284
314,410,107,3.8317757009345796,1.0323629362942925,1.0657732322341738
315,157,57,2.754385964912281,1.214211998352164,1.4743107769423553
316,1347,383,3.5169712793733683,1.0580527489647265,1.1194756195918143
317,630,199,3.1658291457286434,1.052960324707851,1.1087254454088629
318,3407,746,4.567024128686327,0.7058231365492107,0.4981863000881658
319,467,119,3.9243697478991595,0.8845152255115795,0.7823671841618003
320,64,19,3.3684210526315788,1.065130472748108,1.1345029239766078
321,52,14,3.7142857142857144,1.1387288073563857,1.2967032967032965
322,233,63,3.6984126984126986,1.0260308841940482,1.0527393753200205
324,62,15,4.133333333333334,0.6399404734221844,0.4095238095238095
325,17,9,1.8888888888888888,1.1666666666666667,1.3611111111111112
326,85,20,4.25,0.7863975156570492,0.6184210526315789
327,306,118,2.593220338983051,1.28925399575324,1.6621758655656955
328,130,39,3.3333333333333335,1.0344928412495136,1.0701754385964914
329,1096,324,3.382716049382716,1.0085443175610347,1.017161640484653
330,117,42,2.7857142857142856,1.048476578607506,1.099303135888502
331,25,8,3.125,0.6408699444616557,0.4107142857142857
332,147,53,2.7735849056603774,1.1374991028561512,1.2939042089985489
333,399,119,3.3529411764705883,1.1541247714332674,1.3320039880358918
334,182,46,3.9565217391304346,0.9878488804609836,0.9758454106280188
335,48,14,3.4285714285714284,1.0163498575623617,1.032967032967033
336,15,5,3.0,1.4142135623730951,2.0
337,909,241,3.771784232365145,0.9408509729231009,0.8852005532503456
338,220,77,2.857142857142857,1.0223075769820387,1.045112781954887
339,835,237,3.523206751054852,0.9547436493040596,0.9115354358864333
340,98,29,3.3793103448275863,0.8624629641509366,0.7438423645320197
341,36,10,3.6,1.1737877907772671,1.3777777777777775
342,668,176,3.7954545454545454,0.7951149553415482,0.6322077922077921
343,30,15,2.0,1.2535663410560176,1.5714285714285716
344,732,250,2.928,1.1454537341281459,1.312064257028113
345,714,183,3.901639344262295,0.938286690286502,0.8803819131687982
346,141,40,3.525,0.9867714774546074,0.9737179487179486
347,34,12,2.8333333333333335,1.1934162828797101,1.4242424242424243
348,632,169,3.739644970414201,0.9081128348519071,0.8246689208227671
349,1389,372,3.7338709677419355,0.8446010969418613,0.7133510129553953
350,552,159,3.4716981132075473,0.8405191339979542,0.7064724146166709
351,355,100,3.55,0.9031370691409835,0.8156565656565656
352,142,43,3.302325581395349,0.9394751250142216,0.8826135105204872
353,821,242,3.3925619834710745,1.0888088043016002,1.1855046123246804
354,69,22,3.1363636363636362,1.0821255338433111,1.1709956709956713
355,209,94,2.223404255319149,1.118315316289804,1.2506291466483643
356,2952,737,4.0054274084124835,1.0228226412184382,1.0461661553890622
357,1587,423,3.75177304964539,0.955076446920104,0.9121710194615301
358,192,59,3.2542372881355934,1.1233143745643352,1.2618351841028639
359,17,6,2.8333333333333335,0.752772652709081,0.5666666666666667
360,85,35,2.4285714285714284,1.0923723316362282,1.1932773109243697
361,271,82,3.3048780487804876,0.8561905924636791,0.733062330623306
362,326,96,3.3958333333333335,1.109567641415877,1.2311403508771925
363,116,27,4.296296296296297,0.7753319296531012,0.6011396011396014
364,1462,380,3.8473684210526318,0.9089809429646825,0.8262463546729634
365,69,23,3.0,0.9534625892455925,0.9090909090909093
366,169,57,2.9649122807017543,1.267237043457449,1.6058897243107764
367,1268,390,3.2512820512820513,1.0506141660467438,1.103790125898095
368,876,251,3.49003984063745,1.017300544778373,1.0349003984063743
369,59,19,3.1052631578947367,0.8752610304046612,0.7660818713450293
370,356,121,2.9421487603305785,1.0189661481223424,1.0382920110192835
371,290,92,3.152173913043478,0.9368497904474564,0.8776875298614429
372,450,143,3.1468531468531467,0.8471829205180499,0.7177189008174923
373,363,92,3.9456521739130435,0.7466280306478376,0.5574534161490683
374,110,55,2.0,1.1385500851066221,1.2962962962962963
375,11,4,2.75,0.9574271077563381,0.9166666666666666
376,377,116,3.25,0.800814802451907,0.6413043478260867
377,2010,565,3.5575221238938055,0.9614746827430066,0.9244335655557652
378,146,51,2.8627450980392157,0.9169429173757166,0.8407843137254902
379,408,138,2.9565217391304346,1.0171490514937414,1.0345921929546178
380,1619,445,3.6382022471910114,0.9405175901504051,0.8845733373823256
381,248,78,3.1794871794871793,1.0780404269651311,1.1621711621711623
382,275,96,2.8645833333333335,1.0723294040905493,1.1498903508771927
383,315,94,3.351063829787234,0.8884860484259394,0.7894074582475407
384,26,9,2.888888888888889,1.0540925533894598,1.1111111111111112
385,9,3,3.0,0.0,0.0
386,31,11,2.8181818181818183,1.2504544628399563,1.5636363636363637
387,91,30,3.033333333333333,0.8899179866642238,0.7919540229885056
388,98,28,3.5,0.8819171036881969,0.7777777777777778
389,44,12,3.6666666666666665,0.7784989441615229,0.606060606060606
390,62,18,3.4444444444444446,1.0416176459053665,1.0849673202614374
391,60,18,3.3333333333333335,1.283377895839496,1.647058823529412
392,14,6,2.3333333333333335,1.2110601416389966,1.4666666666666666
393,53,25,2.12,1.2688577540449522,1.61
394,23,6,3.8333333333333335,0.9831920802501749,0.9666666666666665
397,7,2,3.5,0.7071067811865476,0.5
404,15,4,3.75,0.9574271077563381,0.9166666666666666
405,116,55,2.109090909090909,1.1167533510753604,1.2471380471380473
406,2,1,2.0,,
407,193,63,3.0634920634920637,1.1053099969927553,1.221710189452125
408,63,19,3.3157894736842106,1.2042808632793343,1.4502923976608184
409,45,14,3.2142857142857144,0.6992932067530678,0.48901098901098894
410,421,144,2.923611111111111,0.9685968592143357,0.9381798756798757
411,2,1,2.0,,
412,394,110,3.581818181818182,0.9125206362559667,0.8326939115929942
413,164,68,2.411764705882353,0.9656069797452522,0.9323968393327479
414,58,22,2.6363636363636362,0.9021379128785211,0.8138528138528142
415,139,53,2.6226415094339623,0.8139744631776663,0.66255442670537
416,81,34,2.3823529411764706,1.0735019408982451,1.1524064171122994
417,281,78,3.6025641025641026,0.9715397284153869,0.9438894438894437
418,39,16,2.4375,0.8920949127381756,0.7958333333333333
419,90,43,2.0930232558139537,0.894798553769083,0.8006644518272426
420,248,98,2.5306122448979593,1.0374838876667456,1.0763728171681042
421,140,39,3.58974358974359,0.9656726239953907,0.9325236167341431
422,67,21,3.1904761904761907,0.9283882603225667,0.8619047619047618
423,224,71,3.1549295774647885,0.8044143801361453,0.647082494969819
424,58,21,2.761904761904762,0.8309489698388166,0.6904761904761905
425,107,30,3.566666666666667,0.9714309861845772,0.9436781609195403
426,319,99,3.2222222222222223,0.9642122253007899,0.9297052154195011
427,143,60,2.3833333333333333,1.180227881854748,1.3929378531073449
428,322,82,3.926829268292683,0.9267024747261957,0.8587774766636553
429,123,58,2.1206896551724137,1.185846151479536,1.4062310949788266
430,12,4,3.0,0.816496580927726,0.6666666666666666
431,500,135,3.7037037037037037,0.8730977110529393,0.762299613045882
432,318,124,2.564516129032258,1.0220490774962374,1.0445843168109101
433,32,13,2.4615384615384617,1.1982893790305562,1.435897435897436
434,667,217,3.0737327188940093,0.9926122394267071,0.9852790578597025
435,409,155,2.638709677419355,1.0683393532052623,1.1413489736070381
436,116,42,2.761904761904762,1.0548268568943209,1.1126596980255519
437,29,17,1.7058823529411764,0.6859943405700354,0.4705882352941177
438,128,47,2.723404255319149,1.1740329537552334,1.3783533765032379
439,9,2,4.5,0.7071067811865476,0.5
440,1127,299,3.769230769230769,0.8132231899263389,0.6613319566339703
441,774,210,3.6857142857142855,1.0242447161449857,1.0490772385509224
442,503,178,2.8258426966292136,1.040428865277882,1.0824922237034211
443,30,8,3.75,1.4880476182856899,2.214285714285714
444,56,25,2.24,1.0908712114635715,1.1900000000000002
445,91,36,2.5277777777777777,1.0552213338878547,1.1134920634920633
446,372,91,4.087912087912088,0.7838417023913783,0.614407814407814
447,24,10,2.4,0.9660917830792958,0.9333333333333331
448,308,86,3.5813953488372094,1.0342956259505622,1.0697674418604652
449,71,19,3.736842105263158,1.4079972089286532,1.9824561403508776
450,255,76,3.3552631578947367,0.9757588140303397,0.9521052631578951
451,114,35,3.257142857142857,0.8859311201102669,0.784873949579832
452,55,17,3.235294117647059,0.9701425001453319,0.9411764705882353
453,87,26,3.3461538461538463,0.79711016514947,0.6353846153846153
454,1098,315,3.4857142857142858,0.8307116783997103,0.6900818926296637
455,224,87,2.574712643678161,1.0301522116934387,1.0612135792568833
456,113,28,4.035714285714286,0.8380817098475258,0.7023809523809524
457,2796,677,4.129985228951256,0.7601009157660296,0.5777534021483567
458,66,20,3.3,1.0809352675491621,1.1684210526315788
459,118,44,2.6818181818181817,0.9829411790754311,0.9661733615221988
460,2,1,2.0,,
461,95,30,3.1666666666666665,1.0854312136382618,1.1781609195402298
462,34,12,2.8333333333333335,1.1934162828797101,1.4242424242424243
463,38,14,2.7142857142857144,1.0690449676496976,1.142857142857143
464,184,64,2.875,1.1478067422089477,1.3174603174603177
465,109,33,3.303030303030303,1.1035411321301216,1.2178030303030305
466,462,165,2.8,1.0774857816955623,1.160975609756097
467,58,18,3.2222222222222223,1.1143742932064955,1.2418300653594765
468,394,123,3.203252032520325,0.9747580581993274,0.9501532720245233
469,70,23,3.0434782608695654,1.2605287804426009,1.5889328063241104
470,26,16,1.625,0.806225774829855,0.65
471,688,194,3.5463917525773194,1.04331693610064,1.0885102291544269
472,47,15,3.1333333333333333,0.990430401872025,0.980952380952381
473,94,40,2.35,1.051250781273529,1.1051282051282052
474,1175,302,3.890728476821192,0.7848101950849642,0.6159270423092996
475,434,109,3.981651376146789,0.7574524966910197,0.5737342847434591
476,14,5,2.8,0.8366600265340756,0.7
477,212,61,3.4754098360655736,0.9238787326095922,0.8535519125683063
478,14,6,2.3333333333333335,0.816496580927726,0.6666666666666667
479,123,45,2.7333333333333334,0.9862693712811288,0.972727272727273
480,2981,806,3.698511166253102,0.974034456390229,0.948743122235409
481,271,83,3.2650602409638556,1.036931887941156,1.0752277402292099
482,155,43,3.604651162790698,1.1779630296511034,1.3875968992248062
483,88,25,3.52,0.8717797887081347,0.7599999999999999
